FID,STATION_NAME,LOCAL_TRIP_START_TIME,IMOS_SITE_CODE,NRS_TRIP_CODE,NRS_SAMPLE_CODE,UTC_TRIP_START_TIME,LATITUDE,LONGITUDE,SAMPLE_DEPTH_M,SALINITY,SALINITY_FLAG,SALINITY_COMMENTS,SILICATE_UMOL_PER_L,SILICATE_FLAG,NITRATE_UMOL_PER_L,NITRATE_FLAG,PHOSPHATE_UMOL_PER_L,PHOSPHATE_FLAG,AMMONIUM_UMOL_PER_L,AMMONIUM_FLAG,NUTRIENT_COMMENTS,TCO2_UMOL_PER_KG,CARBON_FLAG,CARBON_COMMENTS,TALKALINITY_UMOL_PER_KG,ALKALINITY_FLAG,ALKALINITY_COMMENTS,OXYGEN_UMOL_PER_L,OXYGEN_FLAG,OXYGEN_COMMENTS,geom
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-148,Port Hacking,19/02/2010 9:05,NRSPHB,NRSPHB20100218,NRSPHB20100218_075,2010-02-18T22:05:00Z,-34.1192,151.2267,75,35.395,1,,4,1,8.8,1,0.71,1,0.69,2,ammonia could be contaminated on sampling,2118.36,1,,2321.6,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-147,Port Hacking,19/02/2010 9:05,NRSPHB,NRSPHB20100218,NRSPHB20100218_100,2010-02-18T22:05:00Z,-34.1192,151.2267,100,35.306,1,,3.5,1,9.4,1,0.71,1,0.34,1,,2118.49,1,,2314.67,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-146,Port Hacking,17/03/2010 9:05,NRSPHB,NRSPHB20100316,NRSPHB20100316_000,2010-03-16T22:05:00Z,-34.1192,151.2267,0,35.37,1,,0.1,1,0,1,0.06,1,0,1,,1998.4,1,,2317.87,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-145,Port Hacking,17/03/2010 9:05,NRSPHB,NRSPHB20100316,NRSPHB20100316_010,2010-03-16T22:05:00Z,-34.1192,151.2267,10,35.427,1,,0.1,1,0.1,1,0.03,1,0.05,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-144,Port Hacking,17/03/2010 9:05,NRSPHB,NRSPHB20100316,NRSPHB20100316_020,2010-03-16T22:05:00Z,-34.1192,151.2267,20,35.402,1,,0.2,1,0,1,0.08,1,0,1,,2011.54,1,,2320.39,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-143,Port Hacking,17/03/2010 9:05,NRSPHB,NRSPHB20100316,NRSPHB20100316_025,2010-03-16T22:05:00Z,-34.1192,151.2267,25,35.492,1,,0.5,1,0.2,1,0.11,1,0,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-142,Port Hacking,17/03/2010 9:05,NRSPHB,NRSPHB20100316,NRSPHB20100316_030,2010-03-16T22:05:00Z,-34.1192,151.2267,30,35.547,1,,1.9,1,5,1,0.43,1,0.13,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-141,Port Hacking,17/03/2010 9:05,NRSPHB,NRSPHB20100316,NRSPHB20100316_040,2010-03-16T22:05:00Z,-34.1192,151.2267,40,35.47,1,,2.5,1,7.4,1,0.54,1,0,1,,2099.51,1,,2323.71,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-140,Port Hacking,17/03/2010 9:05,NRSPHB,NRSPHB20100316,NRSPHB20100316_050,2010-03-16T22:05:00Z,-34.1192,151.2267,50,35.428,1,,3.4,1,8.7,1,0.64,1,0,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-13f,Port Hacking,17/03/2010 9:05,NRSPHB,NRSPHB20100316,NRSPHB20100316_060,2010-03-16T22:05:00Z,-34.1192,151.2267,60,35.44,1,,3.4,1,9.3,1,0.67,1,0,1,,2111.32,1,,2319.78,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-13e,Port Hacking,17/03/2010 9:05,NRSPHB,NRSPHB20100316,NRSPHB20100316_075,2010-03-16T22:05:00Z,-34.1192,151.2267,75,35.321,1,,3.8,1,10.5,1,0.75,1,0,1,,2118.52,1,,2315.39,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-13d,Port Hacking,17/03/2010 9:05,NRSPHB,NRSPHB20100316,NRSPHB20100316_100,2010-03-16T22:05:00Z,-34.1192,151.2267,100,35.373,1,,4.2,1,10.9,1,0.79,1,0.01,1,,2122.77,1,,2316.85,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-13c,Port Hacking,14/04/2010 9:18,NRSPHB,NRSPHB20100413,NRSPHB20100413_000,2010-04-13T23:18:00Z,-34.1192,151.2267,0,35.456,1,,0.5,1,0.1,1,0.07,1,0.05,1,,2012.44,1,,2322.45,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-13b,Port Hacking,14/04/2010 9:18,NRSPHB,NRSPHB20100413,NRSPHB20100413_010,2010-04-13T23:18:00Z,-34.1192,151.2267,10,35.399,1,,0.7,1,0,1,0.08,1,0,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-13a,Port Hacking,14/04/2010 9:18,NRSPHB,NRSPHB20100413,NRSPHB20100413_020,2010-04-13T23:18:00Z,-34.1192,151.2267,20,35.384,1,,0.8,1,0,1,0.08,1,0,1,,2014.19,1,,2318.65,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-139,Port Hacking,14/04/2010 9:18,NRSPHB,NRSPHB20100413,NRSPHB20100413_025,2010-04-13T23:18:00Z,-34.1192,151.2267,25,35.39,1,,0.9,1,0.1,1,0.1,1,0.16,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-138,Port Hacking,14/04/2010 9:18,NRSPHB,NRSPHB20100413,NRSPHB20100413_030,2010-04-13T23:18:00Z,-34.1192,151.2267,30,35.381,1,,0.8,1,0,1,0.28,1,0.38,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-137,Port Hacking,14/04/2010 9:18,NRSPHB,NRSPHB20100413,NRSPHB20100413_040,2010-04-13T23:18:00Z,-34.1192,151.2267,40,35.392,1,,0.9,1,0.2,1,0.11,1,0.05,1,,2020.67,1,,2317.75,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-136,Port Hacking,14/04/2010 9:18,NRSPHB,NRSPHB20100413,NRSPHB20100413_050,2010-04-13T23:18:00Z,-34.1192,151.2267,50,35.44,1,,1.6,1,3.7,1,0.34,1,0.02,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-135,Port Hacking,14/04/2010 9:18,NRSPHB,NRSPHB20100413,NRSPHB20100413_060,2010-04-13T23:18:00Z,-34.1192,151.2267,60,35.444,1,,2.2,1,5.5,1,0.46,1,0,1,,2073.45,1,,2324.6,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-134,Port Hacking,14/04/2010 9:18,NRSPHB,NRSPHB20100413,NRSPHB20100413_075,2010-04-13T23:18:00Z,-34.1192,151.2267,75,35.441,1,,2.7,1,7.3,1,0.59,1,0.08,1,,2092.95,1,,2319.74,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-133,Port Hacking,14/04/2010 9:18,NRSPHB,NRSPHB20100413,NRSPHB20100413_100,2010-04-13T23:18:00Z,-34.1192,151.2267,100,35.441,1,,3,1,8.2,1,0.65,1,0,1,,2100.78,1,,2322.36,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-132,Port Hacking,11/05/2010 9:13,NRSPHB,NRSPHB20100510,NRSPHB20100510_000,2010-05-10T23:13:00Z,-34.1192,151.2267,0,35.33,1,,0.6,1,0.1,1,0.08,1,0,1,,1992.09,1,,2316.54,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-131,Port Hacking,11/05/2010 9:13,NRSPHB,NRSPHB20100510,NRSPHB20100510_010,2010-05-10T23:13:00Z,-34.1192,151.2267,10,35.328,1,,0.6,1,0.1,1,0.09,1,0.05,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-130,Port Hacking,11/05/2010 9:13,NRSPHB,NRSPHB20100510,NRSPHB20100510_020,2010-05-10T23:13:00Z,-34.1192,151.2267,20,35.391,1,,0.6,1,0.4,1,0.13,1,0.11,1,,2011.51,1,,2319.02,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-12f,Port Hacking,11/05/2010 9:13,NRSPHB,NRSPHB20100510,NRSPHB20100510_025,2010-05-10T23:13:00Z,-34.1192,151.2267,25,35.432,1,,1.2,1,2.7,1,0.28,1,0.17,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-12e,Port Hacking,11/05/2010 9:13,NRSPHB,NRSPHB20100510,NRSPHB20100510_030,2010-05-10T23:13:00Z,-34.1192,151.2267,30,35.452,1,,2.1,1,5.6,1,0.43,1,0.39,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-12d,Port Hacking,11/05/2010 9:13,NRSPHB,NRSPHB20100510,NRSPHB20100510_040,2010-05-10T23:13:00Z,-34.1192,151.2267,40,35.45,1,,2.5,1,6,1,0.5,1,0.02,1,,2071.89,1,,2320.23,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-12c,Port Hacking,11/05/2010 9:13,NRSPHB,NRSPHB20100510,NRSPHB20100510_050,2010-05-10T23:13:00Z,-34.1192,151.2267,50,35.468,1,,2.8,1,7,1,0.77,1,0.11,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-12b,Port Hacking,11/05/2010 9:13,NRSPHB,NRSPHB20100510,NRSPHB20100510_060,2010-05-10T23:13:00Z,-34.1192,151.2267,60,35.528,1,,2.6,1,7.4,1,0.59,1,0.01,1,,2091.29,1,,2324.77,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-12a,Port Hacking,11/05/2010 9:13,NRSPHB,NRSPHB20100510,NRSPHB20100510_075,2010-05-10T23:13:00Z,-34.1192,151.2267,75,35.46,1,,3.1,1,8.4,1,0.64,1,0.01,1,,2099.24,1,,2325.76,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-129,Port Hacking,11/05/2010 9:13,NRSPHB,NRSPHB20100510,NRSPHB20100510_100,2010-05-10T23:13:00Z,-34.1192,151.2267,100,35.448,1,,3.3,1,8.8,1,0.67,1,0,1,,2103.32,1,,2324.39,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-128,Port Hacking,9/06/2010 10:53,NRSPHB,NRSPHB20100609,NRSPHB20100609_000,2010-06-09T00:53:00Z,-34.1192,151.2267,0,35.308,1,,0.8,1,0.8,1,0.02,1,0.2,1,,2005.1,1,,2312.44,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-127,Port Hacking,9/06/2010 10:53,NRSPHB,NRSPHB20100609,NRSPHB20100609_010,2010-06-09T00:53:00Z,-34.1192,151.2267,10,35.311,1,,0.8,1,0.9,1,0.02,1,0.21,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-126,Port Hacking,9/06/2010 10:53,NRSPHB,NRSPHB20100609,NRSPHB20100609_020,2010-06-09T00:53:00Z,-34.1192,151.2267,20,35.298,1,,0.8,1,0.8,1,0.01,1,0.17,1,,2010.17,1,,2311.91,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-125,Port Hacking,9/06/2010 10:53,NRSPHB,NRSPHB20100609,NRSPHB20100609_025,2010-06-09T00:53:00Z,-34.1192,151.2267,25,35.287,1,,0.8,1,0.9,1,0.02,1,0.31,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-124,Port Hacking,9/06/2010 10:53,NRSPHB,NRSPHB20100609,NRSPHB20100609_030,2010-06-09T00:53:00Z,-34.1192,151.2267,30,35.289,1,,0.8,1,0.9,1,0.01,1,0.19,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-123,Port Hacking,9/06/2010 10:53,NRSPHB,NRSPHB20100609,NRSPHB20100609_040,2010-06-09T00:53:00Z,-34.1192,151.2267,40,35.304,1,,0.8,1,0.9,1,0.02,1,0.13,1,,2009.39,1,,2313.62,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-122,Port Hacking,9/06/2010 10:53,NRSPHB,NRSPHB20100609,NRSPHB20100609_050,2010-06-09T00:53:00Z,-34.1192,151.2267,50,35.289,1,,0.8,1,0.9,1,0.02,1,0.2,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-121,Port Hacking,9/06/2010 10:53,NRSPHB,NRSPHB20100609,NRSPHB20100609_060,2010-06-09T00:53:00Z,-34.1192,151.2267,60,35.446,1,,2.8,1,8.1,1,0.47,1,0.03,1,,2093.61,1,,2325.86,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-120,Port Hacking,9/06/2010 10:53,NRSPHB,NRSPHB20100609,NRSPHB20100609_075,2010-06-09T00:53:00Z,-34.1192,151.2267,75,35.463,1,,3,1,9.1,1,0.53,1,0.05,1,,,9,WOCE - no data,2327.73,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-11f,Port Hacking,9/06/2010 10:53,NRSPHB,NRSPHB20100609,NRSPHB20100609_100,2010-06-09T00:53:00Z,-34.1192,151.2267,100,35.361,1,,4.5,1,10.4,1,0.65,1,0.15,1,,2120.21,1,,2323.34,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-11e,Port Hacking,2/07/2010 11:35,NRSPHB,NRSPHB20100702,NRSPHB20100702_000,2010-07-02T01:35:00Z,-34.1192,151.2267,0,35.477,1,,1.7,1,3.1,1,0.19,1,0.37,1,,2047.45,1,,2326.76,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-11d,Port Hacking,2/07/2010 11:35,NRSPHB,NRSPHB20100702,NRSPHB20100702_010,2010-07-02T01:35:00Z,-34.1192,151.2267,10,35.535,1,,1.7,1,3.1,1,0.19,1,0.46,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-11c,Port Hacking,2/07/2010 11:35,NRSPHB,NRSPHB20100702,NRSPHB20100702_020,2010-07-02T01:35:00Z,-34.1192,151.2267,20,35.454,1,ammonia could be contaminated on sampling,1.6,1,2.9,1,0.2,1,0.71,2,ammonia could be contaminated on sampling,2046.51,1,,2328.32,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-11b,Port Hacking,2/07/2010 11:35,NRSPHB,NRSPHB20100702,NRSPHB20100702_025,2010-07-02T01:35:00Z,-34.1192,151.2267,25,35.452,1,ammonia could be contaminated on sampling,1.6,1,3,1,0.2,1,0.59,2,ammonia could be contaminated on sampling,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-11a,Port Hacking,2/07/2010 11:35,NRSPHB,NRSPHB20100702,NRSPHB20100702_030,2010-07-02T01:35:00Z,-34.1192,151.2267,30,35.465,1,ammonia could be contaminated on sampling,1.6,1,3,1,0.19,1,0.7,2,ammonia could be contaminated on sampling,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-119,Port Hacking,2/07/2010 11:35,NRSPHB,NRSPHB20100702,NRSPHB20100702_040,2010-07-02T01:35:00Z,-34.1192,151.2267,40,35.466,1,ammonia could be contaminated on sampling,1.6,1,3,1,0.2,1,0.77,2,ammonia could be contaminated on sampling,2045.14,1,,2326.48,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-118,Port Hacking,2/07/2010 11:35,NRSPHB,NRSPHB20100702,NRSPHB20100702_050,2010-07-02T01:35:00Z,-34.1192,151.2267,50,35.426,1,ammonia could be contaminated on sampling,1.6,1,3,1,0.2,1,0.89,2,ammonia could be contaminated on sampling,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-117,Port Hacking,2/07/2010 11:35,NRSPHB,NRSPHB20100702,NRSPHB20100702_060,2010-07-02T01:35:00Z,-34.1192,151.2267,60,35.402,1,,1.8,1,3.7,1,0.23,1,0.41,1,,2049.88,1,,2323.38,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-116,Port Hacking,2/07/2010 11:35,NRSPHB,NRSPHB20100702,NRSPHB20100702_075,2010-07-02T01:35:00Z,-34.1192,151.2267,75,35.449,1,,3.1,1,7.5,1,0.44,1,0.06,1,,2085.26,1,,2326.1,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-115,Port Hacking,2/07/2010 11:35,NRSPHB,NRSPHB20100702,NRSPHB20100702_100,2010-07-02T01:35:00Z,-34.1192,151.2267,100,35.473,1,,3.5,1,8.3,1,0.49,1,0,1,,2096.56,1,,2329.35,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-114,Port Hacking,18/08/2010 9:30,NRSPHB,NRSPHB20100817,NRSPHB20100817_000,2010-08-17T23:30:00Z,-34.1192,151.2267,0,35.566,1,,0.9,1,2,1,0.15,1,0.04,1,,2049.94,1,,2331.59,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-113,Port Hacking,18/08/2010 9:30,NRSPHB,NRSPHB20100817,NRSPHB20100817_010,2010-08-17T23:30:00Z,-34.1192,151.2267,10,35.596,1,,0.9,1,2,1,0.15,1,0.07,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-112,Port Hacking,18/08/2010 9:30,NRSPHB,NRSPHB20100817,NRSPHB20100817_020,2010-08-17T23:30:00Z,-34.1192,151.2267,20,35.564,1,,1,1,2.1,1,0.16,1,0.02,1,,2050.79,1,,2332.15,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-111,Port Hacking,18/08/2010 9:30,NRSPHB,NRSPHB20100817,NRSPHB20100817_025,2010-08-17T23:30:00Z,-34.1192,151.2267,25,35.56,1,,1,1,2.2,1,0.17,1,0.01,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-110,Port Hacking,18/08/2010 9:30,NRSPHB,NRSPHB20100817,NRSPHB20100817_030,2010-08-17T23:30:00Z,-34.1192,151.2267,30,35.587,1,,1,1,2.2,1,0.16,1,0.07,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-10f,Port Hacking,18/08/2010 9:30,NRSPHB,NRSPHB20100817,NRSPHB20100817_040,2010-08-17T23:30:00Z,-34.1192,151.2267,40,35.579,1,,1,1,2.3,1,0.16,1,0.01,1,,2051.59,1,,2333.29,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-10e,Port Hacking,18/08/2010 9:30,NRSPHB,NRSPHB20100817,NRSPHB20100817_050,2010-08-17T23:30:00Z,-34.1192,151.2267,50,35.563,1,,1,1,2.3,1,0.17,1,0.06,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-10d,Port Hacking,18/08/2010 9:30,NRSPHB,NRSPHB20100817,NRSPHB20100817_060,2010-08-17T23:30:00Z,-34.1192,151.2267,60,35.548,1,,1.1,1,2.6,1,0.19,1,0.05,1,,2055.67,1,,2331.42,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-10c,Port Hacking,18/08/2010 9:30,NRSPHB,NRSPHB20100817,NRSPHB20100817_075,2010-08-17T23:30:00Z,-34.1192,151.2267,75,35.526,1,,1.4,1,3.4,1,0.24,1,0.22,1,,2060.86,1,,2331.73,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-10b,Port Hacking,18/08/2010 9:30,NRSPHB,NRSPHB20100817,NRSPHB20100817_100,2010-08-17T23:30:00Z,-34.1192,151.2267,100,35.511,1,,1.8,1,4.2,1,0.34,1,0.59,1,,2069.36,1,,2327.76,1,WOCE - average of duplicates,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-10a,Port Hacking,9/09/2010 9:30,NRSPHB,NRSPHB20100908,NRSPHB20100908_000,2010-09-08T23:30:00Z,-34.1192,151.2267,0,35.564,1,,0.7,1,0.5,1,0.29,1,0.07,1,,2042.56,1,,2334.69,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-109,Port Hacking,9/09/2010 9:30,NRSPHB,NRSPHB20100908,NRSPHB20100908_010,2010-09-08T23:30:00Z,-34.1192,151.2267,10,35.555,1,,0.7,1,0.7,1,0.79,1,0.04,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-108,Port Hacking,9/09/2010 9:30,NRSPHB,NRSPHB20100908,NRSPHB20100908_020,2010-09-08T23:30:00Z,-34.1192,151.2267,20,35.555,1,,0.7,1,0.6,1,0.21,1,0.11,1,,2043.69,1,,2333.63,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-107,Port Hacking,9/09/2010 9:30,NRSPHB,NRSPHB20100908,NRSPHB20100908_025,2010-09-08T23:30:00Z,-34.1192,151.2267,25,35.568,1,,0.7,1,0.6,1,0.21,1,0.06,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-106,Port Hacking,9/09/2010 9:30,NRSPHB,NRSPHB20100908,NRSPHB20100908_030,2010-09-08T23:30:00Z,-34.1192,151.2267,30,35.567,1,,0.7,1,0.7,1,0.22,1,0.05,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-105,Port Hacking,9/09/2010 9:30,NRSPHB,NRSPHB20100908,NRSPHB20100908_040,2010-09-08T23:30:00Z,-34.1192,151.2267,40,35.557,1,,0.7,1,0.8,1,0.23,1,0.03,1,,2044.57,1,,2333.47,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-104,Port Hacking,9/09/2010 9:30,NRSPHB,NRSPHB20100908,NRSPHB20100908_050,2010-09-08T23:30:00Z,-34.1192,151.2267,50,35.512,1,,1.5,1,4,1,0.44,1,0.12,1,,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-103,Port Hacking,9/09/2010 9:30,NRSPHB,NRSPHB20100908,NRSPHB20100908_060,2010-09-08T23:30:00Z,-34.1192,151.2267,60,35.408,1,,2.4,1,6.2,1,0.58,1,0.46,1,,2084.7,1,,2326.96,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-102,Port Hacking,9/09/2010 9:30,NRSPHB,NRSPHB20100908,NRSPHB20100908_075,2010-09-08T23:30:00Z,-34.1192,151.2267,75,35.372,1,,3.3,1,9.4,1,0.73,1,0.15,1,,2102.32,1,,2322.84,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-101,Port Hacking,9/09/2010 9:30,NRSPHB,NRSPHB20100908,NRSPHB20100908_100,2010-09-08T23:30:00Z,-34.1192,151.2267,100,35.277,1,,3.8,1,11.7,1,0.83,1,0,1,,2115.14,1,,2317.76,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-100,Port Hacking,20/10/2010 10:40,NRSPHB,NRSPHB20101019,NRSPHB20101019_000,2010-10-19T23:40:00Z,-34.1192,151.2267,0,35.546,1,,0.6,1,1.7,1,0.29,1,0.4,1,,2046.9,1,,2333.79,1,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-ff,Port Hacking,20/10/2010 10:40,NRSPHB,NRSPHB20101019,NRSPHB20101019_010,2010-10-19T23:40:00Z,-34.1192,151.2267,10,35.54,1,,0.7,1,1.8,1,0.3,1,0.6,2,ammonia could be contaminated on sampling,,9,,,9,,,9,,POINT (151.22667 -34.11923)
anmn_nrs_bgc_chemistry_data.fid--65a59387_1714ce25319_-fe,Port Hacking,20/10/2010 10:40,NRSPHB,NRSPHB20101019,NRSPHB20101019_020,2010-10-19T23:40:00Z,-34.1192,151.2267,20,35.54,1,,0.6,1,1.7,1,0.27,1,0.28,1,,2049.87,1,,2334.13,1,,,9,,POINT (151.22667 -34.11923)
